symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-04-27 00:00:00+00:00,162.32,164.33,160.63,164,35655839,38.63339245,39.11178771,38.23115962,39.03324521,142623356,0,1
AAPL,2018-04-30 00:00:00+00:00,165.26,167.26,161.84,162.13,42427424,39.33313477,39.80914996,38.51914881,38.58817101,169709696,0,1
AAPL,2018-05-01 00:00:00+00:00,169.1,169.2,165.27,166.41,53569376,40.24708393,40.27088469,39.33551485,39.60684351,214277504,0,1
AAPL,2018-05-02 00:00:00+00:00,176.57,177.75,173.8,175.23,66539371,42.02500065,42.30584961,41.36571962,41.70607047,266157484,0,1
AAPL,2018-05-03 00:00:00+00:00,176.89,177.5,174.44,175.88,34068180,42.10116308,42.24634771,41.51804448,41.86077541,136272720,0,1
AAPL,2018-05-04 00:00:00+00:00,183.83,184.25,178.17,178.25,56201317,43.75293577,43.85289896,42.4058128,42.4248534,224805268,0,1
AAPL,2018-05-07 00:00:00+00:00,185.16,187.67,184.75,185.18,42451423,44.06948587,44.66688493,43.97190276,44.07424602,169805692,0,1
AAPL,2018-05-08 00:00:00+00:00,186.05,186.22,183.67,184.99,28402777,44.28131263,44.32177392,43.71485456,44.02902458,113611108,0,1
AAPL,2018-05-09 00:00:00+00:00,187.36,187.4,185.22,186.55,23211241,44.59310257,44.60262288,44.08376633,44.40031642,92844964,0,1
AAPL,2018-05-10 00:00:00+00:00,190.04,190.37,187.65,187.74,27989289,45.23096292,45.30950543,44.66212478,44.68354546,111957156,0,1
AAPL,2018-05-11 00:00:00+00:00,188.59,190.06,187.45,189.49,26212221,45.05959746,45.41082291,44.78721853,45.27463345,104848884,0.73,1
AAPL,2018-05-14 00:00:00+00:00,188.15,189.53,187.86,189.01,20778772,44.95446875,45.2841906,44.88517937,45.15994759,83115088,0,1
AAPL,2018-05-15 00:00:00+00:00,186.44,187.07,185.1,186.78,23695159,44.54590036,44.69642556,44.22573567,44.62713618,94780636,0,1
AAPL,2018-05-16 00:00:00+00:00,188.18,188.46,186,186.07,19183064,44.96163662,45.0285367,44.44077166,44.45749668,76732256,0,1
AAPL,2018-05-17 00:00:00+00:00,186.99,188.91,186.36,188,17294029,44.67731125,45.1360547,44.52678605,44.91862942,69176116,0,1
AAPL,2018-05-18 00:00:00+00:00,186.31,187.81,186.13,187.19,18297728,44.51483961,44.87323293,44.47183241,44.72509702,73190912,0,1
AAPL,2018-05-21 00:00:00+00:00,187.63,189.27,186.91,188,18400787,44.83022573,45.22206909,44.65819694,44.91862942,73603148,0,1
AAPL,2018-05-22 00:00:00+00:00,187.16,188.88,186.78,188.38,15240704,44.71792916,45.12888683,44.62713618,45.00942239,60962816,0,1
AAPL,2018-05-23 00:00:00+00:00,188.36,188.5,185.76,186.35,20058415,45.00464381,45.03809386,44.38342873,44.52439676,80233660,0,1
AAPL,2018-05-24 00:00:00+00:00,188.15,188.84,186.21,188.77,23233975,44.95446875,45.11932968,44.49094672,45.10260465,92935900,0,1
AAPL,2018-05-25 00:00:00+00:00,188.58,189.65,187.65,188.23,17460963,45.05720817,45.31286207,44.83500431,44.97358306,69843852,0,1
AAPL,2018-05-29 00:00:00+00:00,187.9,188.75,186.87,187.6,22514075,44.89473653,45.09782608,44.64863978,44.82305786,90056300,0,1
AAPL,2018-05-30 00:00:00+00:00,187.5,188,186.78,187.72,18690547,44.79916498,44.91862942,44.62713618,44.85172933,74762188,0,1
AAPL,2018-05-31 00:00:00+00:00,186.87,188.23,186.14,187.22,27482793,44.64863978,44.97358306,44.4742217,44.73226489,109931172,0,1
AAPL,2018-06-01 00:00:00+00:00,190.24,190.26,187.75,187.99,23442510,45.45383011,45.45860869,44.8588972,44.91624013,93770040,0,1
AAPL,2018-06-04 00:00:00+00:00,191.83,193.42,191.35,191.64,26266174,45.83372703,46.21362395,45.71904116,45.78833054,105064696,0,1
AAPL,2018-06-05 00:00:00+00:00,193.31,193.94,192.36,193.07,21565963,46.18734177,46.33786696,45.96035933,46.12999884,86263852,0,1
AAPL,2018-06-06 00:00:00+00:00,193.98,194.08,191.92,193.63,20933619,46.34742412,46.37131701,45.85523063,46.26379901,83734476,0,1
AAPL,2018-06-07 00:00:00+00:00,193.46,194.2,192.34,194.14,21347180,46.2231811,46.39998847,45.95558076,46.38565274,85388720,0,1
AAPL,2018-06-08 00:00:00+00:00,191.7,192,189.77,191.17,26656799,45.80266627,45.87434494,45.34153353,45.67603397,106627196,0,1
AAPL,2018-06-11 00:00:00+00:00,191.23,191.97,190.21,191.35,18308460,45.6903697,45.86717707,45.44666224,45.71904116,73233840,0,1
AAPL,2018-06-12 00:00:00+00:00,192.28,192.61,191.15,191.39,16911141,45.94124502,46.02009155,45.67125539,45.72859832,67644564,0,1
AAPL,2018-06-13 00:00:00+00:00,190.7,192.88,190.44,192.42,21638393,45.56373739,46.08460235,45.50161588,45.97469507,86553572,0,1
AAPL,2018-06-14 00:00:00+00:00,190.8,191.57,190.22,191.55,21610074,45.58763028,45.77160552,45.44905153,45.76682694,86440296,0,1
AAPL,2018-06-15 00:00:00+00:00,188.84,190.16,188.26,190.03,61719160,45.11932968,45.4347158,44.98075093,45.40365504,246876640,0,1
AAPL,2018-06-18 00:00:00+00:00,188.74,189.22,187.2,187.88,18484865,45.09543679,45.21012265,44.72748631,44.88995795,73939460,0,1
AAPL,2018-06-19 00:00:00+00:00,185.69,186.33,183.45,185.14,33578455,44.3667037,44.51961819,43.83150301,44.23529282,134313820,0,1
AAPL,2018-06-20 00:00:00+00:00,186.5,187.2,185.73,186.35,20628701,44.5602361,44.72748631,44.37626086,44.52439676,82514804,0,1
AAPL,2018-06-21 00:00:00+00:00,185.46,188.35,184.94,187.25,25711898,44.31175006,45.00225452,44.18750704,44.73943276,102847592,0,1
AAPL,2018-06-22 00:00:00+00:00,184.92,186.15,184.7,186.12,27200447,44.18272847,44.47661099,44.13016411,44.46944312,108801788,0,1
AAPL,2018-06-25 00:00:00+00:00,182.17,184.92,180.73,183.4,31663096,43.52567405,44.18272847,43.18161646,43.81955657,126652384,0,1
AAPL,2018-06-26 00:00:00+00:00,184.43,186.53,182.54,182.99,24569201,44.06565332,44.56740396,43.61407773,43.72159573,98276804,0,1
AAPL,2018-06-27 00:00:00+00:00,184.16,187.28,184.03,185.23,25285328,44.00114252,44.74660062,43.97008176,44.25679642,101141312,0,1
AAPL,2018-06-28 00:00:00+00:00,185.5,186.21,183.8,184.1,17365235,44.32130722,44.49094672,43.91512812,43.98680679,69460940,0,1
AAPL,2018-06-29 00:00:00+00:00,185.11,187.19,182.91,186.29,22737666,44.22812495,44.72509702,43.70248142,44.51006103,90950664,0,1
AAPL,2018-07-02 00:00:00+00:00,187.18,187.3,183.42,183.82,17731343,44.72270774,44.7513792,43.82433515,43.9199067,70925372,0,1
AAPL,2018-07-03 00:00:00+00:00,183.92,187.95,183.54,187.79,13954806,43.94379959,44.90668297,43.85300661,44.86845435,55819224,0,1
AAPL,2018-07-05 00:00:00+00:00,185.4,186.41,184.28,185.26,16604248,44.29741433,44.5387325,44.02981398,44.26396429,66416992,0,1
AAPL,2018-07-06 00:00:00+00:00,187.97,188.43,185.2,185.42,17485245,44.91146155,45.02136884,44.24962855,44.30219291,69940980,0,1
AAPL,2018-07-09 00:00:00+00:00,190.58,190.68,189.3,189.5,19756634,45.53506593,45.55895881,45.22923696,45.27702274,79026536,0,1
AAPL,2018-07-10 00:00:00+00:00,190.35,191.28,190.18,190.71,15939149,45.48011228,45.70231614,45.43949437,45.56612668,63756596,0,1
AAPL,2018-07-11 00:00:00+00:00,187.88,189.78,187.61,188.5,18831470,44.88995795,45.34392282,44.82544715,45.03809386,75325880,0,1
AAPL,2018-07-12 00:00:00+00:00,191.03,191.41,189.31,189.53,18041131,45.64258392,45.7333769,45.23162625,45.2841906,72164524,0,1
AAPL,2018-07-13 00:00:00+00:00,191.33,191.84,190.9,191.08,12519792,45.71426259,45.83611632,45.61152317,45.65453037,50079168,0,1
AAPL,2018-07-16 00:00:00+00:00,190.91,192.65,190.42,191.52,15043110,45.61391246,46.02964871,45.49683731,45.75965907,60172440,0,1
AAPL,2018-07-17 00:00:00+00:00,191.45,191.87,189.2,189.75,15534523,45.74293405,45.84328418,45.20534407,45.33675496,62138092,0,1
AAPL,2018-07-18 00:00:00+00:00,190.4,191.8,189.93,191.78,16393381,45.49205873,45.82655916,45.37976215,45.82178058,65573524,0,1
AAPL,2018-07-19 00:00:00+00:00,191.88,192.55,189.69,189.69,20286752,45.84567347,46.00575582,45.32241922,45.32241922,81147008,0,1
AAPL,2018-07-20 00:00:00+00:00,191.44,192.43,190.17,191.78,20706042,45.74054476,45.97708435,45.43710509,45.82178058,82824168,0,1
AAPL,2018-07-23 00:00:00+00:00,191.61,191.96,189.56,190.68,15989365,45.78116267,45.86478778,45.29135847,45.55895881,63957460,0,1
AAPL,2018-07-24 00:00:00+00:00,193,193.66,192.05,192.45,18697898,46.11327382,46.27096688,45.88629138,45.98186293,74791592,0,1
AAPL,2018-07-25 00:00:00+00:00,194.82,194.85,192.43,193.06,16826483,46.54812438,46.55529224,45.97708435,46.12760955,67305932,0,1
AAPL,2018-07-26 00:00:00+00:00,194.21,195.96,193.61,194.61,19075964,46.40237776,46.8205033,46.25902043,46.49794931,76303856,0,1
AAPL,2018-07-27 00:00:00+00:00,190.98,195.19,190.1,194.99,24023972,45.63063748,46.63652806,45.42038006,46.58874229,96095888,0,1
AAPL,2018-07-30 00:00:00+00:00,189.91,192.2,189.07,191.9,21029535,45.37498358,45.92213071,45.17428332,45.85045205,84118140,0,1
AAPL,2018-07-31 00:00:00+00:00,190.29,192.14,189.34,190.3,39373038,45.46577655,45.90779498,45.23879412,45.46816584,157492152,0,1
AAPL,2018-08-01 00:00:00+00:00,201.5,201.76,197.31,199.13,67935716,48.1441693,48.2062908,47.14305729,47.57790785,271742864,0,1
AAPL,2018-08-02 00:00:00+00:00,207.39,208.38,200.35,200.58,62404012,49.5514604,49.78799999,47.86940108,47.92435473,249616048,0,1
AAPL,2018-08-03 00:00:00+00:00,207.99,208.74,205.48,207.03,33447396,49.69481773,49.87401439,49.09510624,49.465446,133789584,0,1
AAPL,2018-08-06 00:00:00+00:00,209.07,209.25,207.07,208,25425387,49.95286092,49.99586811,49.47500316,49.69720701,101701548,0,1
AAPL,2018-08-07 00:00:00+00:00,207.11,209.5,206.76,209.32,25587387,49.48456031,50.05560033,49.4009352,50.01259314,102349548,0,1
AAPL,2018-08-08 00:00:00+00:00,207.25,207.81,204.52,206.05,22525487,49.51801035,49.65181053,48.86573451,49.2312957,90101948,0,1
AAPL,2018-08-09 00:00:00+00:00,208.88,209.78,207.2,207.28,23492626,49.90746443,50.12250042,49.50606391,49.52517822,93970504,0,1
AAPL,2018-08-10 00:00:00+00:00,207.53,209.1,206.67,207.36,24611202,49.75932852,50.13576637,49.5531269,49.71856774,98444808,0.73,1
AAPL,2018-08-13 00:00:00+00:00,208.87,210.95,207.7,207.7,25890880,50.08061942,50.57933962,49.80008931,49.80008931,103563520,0,1
AAPL,2018-08-14 00:00:00+00:00,209.75,210.56,208.26,210.16,20748010,50.29161643,50.48582959,49.93436013,50.38992185,82992040,0,1
AAPL,2018-08-15 00:00:00+00:00,210.24,210.74,208.33,209.22,28807564,50.4091034,50.52898806,49.95114398,50.16453869,115230256,0,1
AAPL,2018-08-16 00:00:00+00:00,213.32,213.81,211.47,211.75,28500367,51.14759293,51.2650799,50.70401967,50.77115508,114001468,0,1
AAPL,2018-08-17 00:00:00+00:00,217.58,217.95,213.16,213.44,35426997,52.16901026,52.25772491,51.10922984,51.17636525,141707988,0,1
AAPL,2018-08-20 00:00:00+00:00,215.46,219.18,215.11,218.1,30287695,51.66069929,52.55264119,51.57678003,52.29369031,121150780,0,1
AAPL,2018-08-21 00:00:00+00:00,215.04,217.19,214.03,216.8,26159755,51.55999617,52.07550023,51.31782915,51.98199019,104639020,0,1
AAPL,2018-08-22 00:00:00+00:00,215.05,216.36,213.84,214.1,19018131,51.56239387,51.87649168,51.27227298,51.334613,76072524,0,1
AAPL,2018-08-23 00:00:00+00:00,215.49,217.05,214.6,214.65,18883224,51.66789237,52.04193252,51.45449767,51.46648613,75532896,0,1
AAPL,2018-08-24 00:00:00+00:00,216.16,216.9,215.11,216.6,18476356,51.82853782,52.00596712,51.57678003,51.93403632,73905424,0,1
AAPL,2018-08-27 00:00:00+00:00,217.94,218.74,216.33,217.15,20525117,52.25532722,52.44714268,51.8692986,52.06590945,82100468,0,1
AAPL,2018-08-28 00:00:00+00:00,219.7,220.54,218.92,219.01,22776766,52.67732124,52.87872747,52.49030116,52.5118804,91107064,0,1
AAPL,2018-08-29 00:00:00+00:00,222.98,223.49,219.41,220.15,27254804,53.46376463,53.58604699,52.60778813,52.78521744,109019216,0,1
AAPL,2018-08-30 00:00:00+00:00,225.03,228.26,222.4,223.25,48793824,53.95529175,54.72974668,53.32469842,53.52850235,195175296,0,1
AAPL,2018-08-31 00:00:00+00:00,227.63,228.87,226,226.51,43340134,54.578692,54.87600597,54.187868,54.31015036,173360536,0,1
AAPL,2018-09-04 00:00:00+00:00,228.36,229.18,226.63,228.41,27390132,54.75372361,54.95033446,54.33892268,54.76571208,109560528,0,1
AAPL,2018-09-05 00:00:00+00:00,226.87,229.67,225.1,228.99,33332960,54.39646732,55.06782143,53.97207561,54.90477829,133331840,0,1
AAPL,2018-09-06 00:00:00+00:00,223.1,227.35,221.3,226.23,34289976,53.49253695,54.51155659,53.06095216,54.24301495,137159904,0,1
AAPL,2018-09-07 00:00:00+00:00,221.3,225.37,220.71,221.85,37619810,53.06095216,54.03681332,52.91948826,53.19282529,150479240,0,1
AAPL,2018-09-10 00:00:00+00:00,218.33,221.85,216.47,220.95,39516453,52.34883726,53.19282529,51.90286631,52.9770329,158065812,0,1
AAPL,2018-09-11 00:00:00+00:00,223.85,224.3,216.56,218.01,35749049,53.67236395,53.78026014,51.92444555,52.27211107,142996196,0,1
AAPL,2018-09-12 00:00:00+00:00,221.07,225,219.84,224.94,49278740,53.00580522,53.94809867,52.71088894,53.93371251,197114960,0,1
AAPL,2018-09-13 00:00:00+00:00,226.41,228.35,222.57,223.52,41706377,54.28617343,54.75132592,53.36545921,53.59324007,166825508,0,1
AAPL,2018-09-14 00:00:00+00:00,223.84,226.84,222.52,225.75,31999289,53.66996625,54.38927424,53.35347074,54.12792567,127997156,0,1
AAPL,2018-09-17 00:00:00+00:00,217.88,222.95,217.27,222.15,37195133,52.24094106,53.45657155,52.09468177,53.26475609,148780532,0,1
AAPL,2018-09-18 00:00:00+00:00,218.24,221.85,217.12,217.79,31571712,52.32725802,53.19282529,52.05871637,52.21936182,126286848,0,1
AAPL,2018-09-19 00:00:00+00:00,218.37,219.62,215.3,218.5,27123833,52.35842803,52.65813969,51.6223362,52.38959805,108495332,0,1
AAPL,2018-09-20 00:00:00+00:00,220.03,222.28,219.15,220.24,26608794,52.75644512,53.2959261,52.54544811,52.80679667,106435176,0,1
AAPL,2018-09-21 00:00:00+00:00,217.66,221.36,217.29,220.78,96246748,52.18819181,53.07533832,52.09947716,52.93627211,384986992,0,1
AAPL,2018-09-24 00:00:00+00:00,220.79,221.26,216.63,216.82,27693358,52.9386698,53.05136139,51.9412294,51.98678557,110773432,0,1
AAPL,2018-09-25 00:00:00+00:00,222.19,222.82,219.7,219.75,24554379,53.27434686,53.42540154,52.67732124,52.6893097,98217516,0,1
AAPL,2018-09-26 00:00:00+00:00,220.42,223.75,219.76,221,23984706,52.84995515,53.64838701,52.6917074,52.98902136,95938824,0,1
AAPL,2018-09-27 00:00:00+00:00,224.95,226.44,223.54,223.82,30181227,53.93611021,54.2933665,53.59803546,53.66517087,120724908,0,1
AAPL,2018-09-28 00:00:00+00:00,225.74,225.84,224.02,224.79,22929364,54.12552798,54.14950491,53.71312473,53.89774711,91717456,0,1
AAPL,2018-10-01 00:00:00+00:00,227.26,229.42,226.35,227.95,23600802,54.48997735,55.0078791,54.27178727,54.65541819,94403208,0,1
AAPL,2018-10-02 00:00:00+00:00,229.28,230,226.63,227.25,24788170,54.97431139,55.14694531,54.33892268,54.48757966,99152680,0,1
AAPL,2018-10-03 00:00:00+00:00,232.07,233.47,229.78,230.05,28654799,55.64326782,55.97894488,55.09419606,55.15893378,114619196,0,1
AAPL,2018-10-04 00:00:00+00:00,227.99,232.35,226.73,230.78,32042000,54.66500896,55.71040323,54.36289961,55.33396539,128168000,0,1
AAPL,2018-10-05 00:00:00+00:00,224.29,228.41,220.58,227.96,33580463,53.77786245,54.76571208,52.88831825,54.65781588,134321852,0,1
AAPL,2018-10-08 00:00:00+00:00,223.77,224.8,220.2,222.21,29663923,53.6531824,53.90014481,52.7972059,53.27914225,118655692,0,1
AAPL,2018-10-09 00:00:00+00:00,226.87,227.27,222.25,223.64,26891029,54.39646732,54.49237505,53.28873302,53.62201239,107564116,0,1
AAPL,2018-10-10 00:00:00+00:00,216.36,226.35,216.05,225.46,41990554,51.87649168,54.27178727,51.80216319,54.05839256,167962216,0,1
AAPL,2018-10-11 00:00:00+00:00,214.45,219.5,212.32,214.52,53124392,51.41853227,52.62936737,50.9078236,51.43531612,212497568,0,1
AAPL,2018-10-12 00:00:00+00:00,222.11,222.88,216.84,220.42,40337851,53.25516532,53.4397877,51.99158096,52.84995515,161351404,0,1
AAPL,2018-10-15 00:00:00+00:00,217.36,221.83,217.27,221.16,30791007,52.11626101,53.18802991,52.09468177,53.02738446,123164028,0,1
AAPL,2018-10-16 00:00:00+00:00,222.15,222.99,216.76,218.93,29183963,53.26475609,53.46616233,51.97239942,52.49269886,116735852,0,1
AAPL,2018-10-17 00:00:00+00:00,221.19,222.64,219.34,222.3,22885397,53.03457754,53.38224306,52.59100428,53.30072149,91541588,0,1
AAPL,2018-10-18 00:00:00+00:00,216.02,219.74,213,217.86,32581315,51.79497011,52.68691201,51.07086674,52.23614568,130325260,0,1
AAPL,2018-10-19 00:00:00+00:00,219.31,221.26,217.43,218.06,33078726,52.5838112,53.05136139,52.13304486,52.28409954,132314904,0,1
AAPL,2018-10-22 00:00:00+00:00,220.65,223.36,218.94,219.79,28792082,52.9051021,53.55487698,52.49509655,52.69890048,115168328,0,1
AAPL,2018-10-23 00:00:00+00:00,222.73,223.25,214.7,215.83,38767846,53.4038223,53.52850235,51.4784746,51.74941394,155071384,0,1
AAPL,2018-10-24 00:00:00+00:00,215.09,224.23,214.54,222.6,40925163,51.57198464,53.76347629,51.44011151,53.37265229,163700652,0,1
AAPL,2018-10-25 00:00:00+00:00,219.8,221.38,216.75,217.71,29855768,52.70129817,53.08013371,51.97000172,52.20018028,119423072,0,1
AAPL,2018-10-26 00:00:00+00:00,216.3,220.19,212.67,215.9,47258375,51.86210552,52.79480821,50.99174287,51.76619779,189033500,0,1
AAPL,2018-10-29 00:00:00+00:00,212.24,219.69,206.09,219.19,45935520,50.88864206,52.67492354,49.41406069,52.55503888,183742080,0,1
AAPL,2018-10-30 00:00:00+00:00,213.3,215.18,209.27,211.15,36659990,51.14279754,51.59356388,50.17652715,50.62729349,146639960,0,1
AAPL,2018-10-31 00:00:00+00:00,218.86,220.45,216.62,216.88,38358933,52.475915,52.85714823,51.93883171,52.00117173,153435732,0,1
AAPL,2018-11-01 00:00:00+00:00,222.22,222.36,216.81,219.05,58323180,53.28153994,53.31510765,51.98438788,52.52147118,233292720,0,1
AAPL,2018-11-02 00:00:00+00:00,207.48,213.65,205.43,209.55,91328654,49.74734006,51.22671681,49.25581294,50.24366256,365314616,0,1
AAPL,2018-11-05 00:00:00+00:00,201.59,204.39,198.17,204.3,66163669,48.33509872,49.00645283,47.51508762,48.9848736,264654676,0,1
AAPL,2018-11-06 00:00:00+00:00,203.77,204.72,201.69,201.92,31882881,48.85779585,49.08557671,48.35907565,48.4142226,127531524,0,1
AAPL,2018-11-07 00:00:00+00:00,209.95,210.06,204.13,205.97,33424434,50.3395703,50.36594492,48.94411281,49.38528837,133697736,0,1
AAPL,2018-11-08 00:00:00+00:00,208.49,210.12,206.75,209.98,25362636,50.16453869,50.55673111,49.74587929,50.52304587,101450544,0.73,1
AAPL,2018-11-09 00:00:00+00:00,204.47,206.01,202.25,205.55,34365750,49.19729112,49.56782874,48.66313948,49.45714867,137463000,0,1
AAPL,2018-11-12 00:00:00+00:00,194.17,199.85,193.79,199,51135518,46.71901999,48.08567824,46.62758862,47.88116072,204542072,0,1
AAPL,2018-11-13 00:00:00+00:00,192.23,197.18,191.45,191.63,46882936,46.25223882,47.44325262,46.06456392,46.10787351,187531744,0,1
AAPL,2018-11-14 00:00:00+00:00,186.8,194.48,185.93,193.9,60800957,44.94573278,46.79360873,44.73640308,46.6540556,243203828,0,1
AAPL,2018-11-15 00:00:00+00:00,191.41,191.97,186.9,188.39,46478801,46.05493957,46.18968052,44.96979366,45.32830084,185915204,0,1
AAPL,2018-11-16 00:00:00+00:00,193.53,194.97,189.46,190.5,36928253,46.56503032,46.91150706,45.58575231,45.83598551,147713012,0,1
AAPL,2018-11-19 00:00:00+00:00,185.86,190.7,184.99,190,41920872,44.71956046,45.88410728,44.51023076,45.71568109,167683488,0,1
AAPL,2018-11-20 00:00:00+00:00,176.98,181.47,175.51,178.37,67825247,42.58295389,43.66328762,42.22925888,42.91740019,271300988,0,1
AAPL,2018-11-21 00:00:00+00:00,176.78,180.27,176.55,179.73,31124210,42.53483212,43.374557,42.47949209,43.24462822,124496840,0,1
AAPL,2018-11-23 00:00:00+00:00,172.29,176.595,172.1,174.94,23623972,41.45449839,42.49031948,41.40878271,42.09211184,94495888,0,1
AAPL,2018-11-26 00:00:00+00:00,174.62,174.95,170.26,174.24,44998520,42.01511701,42.09451793,40.96606243,41.92368565,179994080,0,1
AAPL,2018-11-27 00:00:00+00:00,174.24,174.77,170.88,171.51,41387377,41.92368565,42.05120834,41.11523992,41.26682349,165549508,0,1
AAPL,2018-11-28 00:00:00+00:00,180.94,181.29,174.93,176.73,46062539,43.53576493,43.61997803,42.08970575,42.52280168,184250156,0,1
AAPL,2018-11-29 00:00:00+00:00,179.55,182.8,177.7,182.66,41769992,43.20131863,43.98329739,42.75619226,43.94961215,167079968,0,1
AAPL,2018-11-30 00:00:00+00:00,178.58,180.33,177.03,180.29,39531549,42.96792805,43.38899353,42.59498433,43.37936918,158126196,0,1
AAPL,2018-12-03 00:00:00+00:00,184.82,184.94,181.21,184.46,40798002,44.46932726,44.49820032,43.60072932,44.38270807,163192008,0,1
AAPL,2018-12-04 00:00:00+00:00,176.69,182.39,176.27,180.95,41344282,42.51317733,43.88464776,42.41212161,43.53817102,165377128,0,1
AAPL,2018-12-06 00:00:00+00:00,174.72,174.78,170.42,171.76,43098410,42.03917789,42.05361443,41.00455985,41.32697571,172393640,0,1
AAPL,2018-12-07 00:00:00+00:00,168.49,174.49,168.3,173.49,42281631,40.54018477,41.98383786,40.49446909,41.74322901,169126524,0,1
AAPL,2018-12-10 00:00:00+00:00,169.6,170.09,163.33,165,62025994,40.80726059,40.92515893,39.29864312,39.70045989,248103976,0,1
AAPL,2018-12-11 00:00:00+00:00,168.63,171.79,167,171.66,47281665,40.57387001,41.33419397,40.18167759,41.30291482,189126660,0,1
AAPL,2018-12-12 00:00:00+00:00,169.1,171.92,169.02,170.4,35627674,40.68695617,41.36547312,40.66770746,40.99974767,142510696,0,1
AAPL,2018-12-13 00:00:00+00:00,170.95,172.57,169.55,170.49,31897827,41.13208254,41.52186887,40.79523015,41.02140247,127591308,0,1
AAPL,2018-12-14 00:00:00+00:00,165.48,169.08,165.28,169,40703710,39.81595214,40.68214399,39.76783037,40.66289529,162814840,0,1
AAPL,2018-12-17 00:00:00+00:00,163.94,168.35,162.73,165.45,44287922,39.44541452,40.50649953,39.15427781,39.80873388,177151688,0,1
AAPL,2018-12-18 00:00:00+00:00,166.07,167.53,164.39,165.38,33841518,39.95791136,40.30920028,39.5536885,39.79189126,135366072,0,1
AAPL,2018-12-19 00:00:00+00:00,160.89,167.45,159.09,166,49047297,38.71155753,40.28995157,38.2784616,39.94106874,196189188,0,1
AAPL,2018-12-20 00:00:00+00:00,156.83,162.11,155.3,160.4,64772960,37.73468561,39.00510032,37.36655407,38.59365919,259091840,0,1
AAPL,2018-12-21 00:00:00+00:00,150.73,158.16,149.63,156.86,95744384,36.26697164,38.05469537,36.0023019,37.74190387,382977536,0,1
AAPL,2018-12-24 00:00:00+00:00,146.83,151.55,146.59,148.15,37169232,35.32859713,36.46427089,35.27085101,35.64620081,148676928,0,1
AAPL,2018-12-26 00:00:00+00:00,157.17,157.23,146.72,148.3,58582544,37.81649262,37.83092915,35.30213016,35.68229213,234330176,0,1
AAPL,2018-12-27 00:00:00+00:00,156.15,156.77,150.07,155.84,53117065,37.57107159,37.72024908,36.1081698,37.49648285,212468260,0,1
AAPL,2018-12-28 00:00:00+00:00,156.23,158.52,154.55,157.5,42291424,37.5903203,38.14131456,37.18609743,37.89589354,169165696,0,1
AAPL,2018-12-31 00:00:00+00:00,157.74,159.36,156.48,158.53,35003466,37.95363966,38.34342599,37.65047251,38.14372065,140013864,0,1
AAPL,2019-01-02 00:00:00+00:00,157.92,158.85,154.23,154.89,37039737,37.99694925,38.22071548,37.1091026,37.26790444,148158948,0,1
AAPL,2019-01-03 00:00:00+00:00,142.19,145.72,142,143.98,91312195,34.21217207,35.06152131,34.16645639,34.64286191,365248780,0,1
AAPL,2019-01-04 00:00:00+00:00,148.26,148.55,143.8,144.53,58607070,35.67266778,35.74244435,34.59955232,34.77519678,234428280,0,1
AAPL,2019-01-07 00:00:00+00:00,147.93,148.83,145.9,148.7,54777764,35.59326686,35.80981482,35.1048309,35.77853567,219111056,0,1
AAPL,2019-01-08 00:00:00+00:00,150.75,151.82,148.52,149.56,41025314,36.27178381,36.52923528,35.73522608,35.98545928,164101256,0,1
AAPL,2019-01-09 00:00:00+00:00,153.31,154.53,149.63,151.29,45099081,36.88774246,37.18128526,36.0023019,36.40171259,180396324,0,1
AAPL,2019-01-10 00:00:00+00:00,153.8,153.97,150.86,152.5,35780670,37.0056408,37.0465443,36.29825079,36.6928493,143122680,0,1
AAPL,2019-01-11 00:00:00+00:00,152.29,153.7,151.51,152.88,27023241,36.64232144,36.98157991,36.45464654,36.78428066,108092964,0,1
AAPL,2019-01-14 00:00:00+00:00,150,151.27,149.22,150.85,32439186,36.09132718,36.39690041,35.90365227,36.2958447,129756744,0,1
AAPL,2019-01-15 00:00:00+00:00,153.07,153.39,150.05,150.27,28710324,36.82999634,36.90699117,36.10335762,36.15629157,114841296,0,1
AAPL,2019-01-16 00:00:00+00:00,154.94,155.88,153,153.08,30569706,37.27993488,37.5061072,36.81315372,36.83240243,122278824,0,1
AAPL,2019-01-17 00:00:00+00:00,155.86,157.66,153.26,154.2,29821160,37.50129502,37.93439095,36.87571202,37.10188434,119284640,0,1
AAPL,2019-01-18 00:00:00+00:00,156.82,157.88,155.98,157.5,33751023,37.73227952,37.9873249,37.53016809,37.89589354,135004092,0,1
AAPL,2019-01-22 00:00:00+00:00,153.3,156.73,152.62,156.41,30393970,36.88533637,37.71062472,36.72172236,37.63362989,121575880,0,1
AAPL,2019-01-23 00:00:00+00:00,153.92,155.14,151.7,154.15,23130570,37.03451386,37.32805665,36.50036222,37.08985389,92522280,0,1
AAPL,2019-01-24 00:00:00+00:00,152.7,154.48,151.74,154.11,25441549,36.74097107,37.16925481,36.50998657,37.08022954,101766196,0,1
AAPL,2019-01-25 00:00:00+00:00,157.76,158.13,154.32,155.48,33547893,37.95845184,38.04747711,37.1307574,37.40986366,134191572,0,1
AAPL,2019-01-28 00:00:00+00:00,156.3,156.33,153.66,155.79,26192058,37.60716292,37.61438118,36.97195556,37.48445241,104768232,0,1
